Id,StoreId,NetProfit,StockSize
12996,110,4,26
12997,110,54,39
12998,110,248,9
12999,110,3,5
13000,110,23,44
13001,110,975,47
13002,110,89,48
13003,111,193,35
13004,111,392,48
13005,111,12,41
13006,111,94,27
13007,111,678,46
13008,111,79,50
13009,111,67,50
13010,111,18,13
13011,111,54,27
13012,111,917,25
13013,111,582,24
13014,111,42,46
13015,111,498,15
13016,111,195,47
13017,111,9,33
13018,111,79,14
13019,111,7293,8
13020,111,127,34
13021,111,54,40
13022,111,41,29
13023,111,6,49
13024,111,751,31
13025,111,9735,46
13026,111,257,5
13027,111,8561,36
13028,111,27,36
13029,111,314,46
13030,111,684,32
13031,111,6279,27
13032,111,519,37
13033,111,74,47
13034,112,36,48
13035,112,248,26
13036,112,2839,44
13037,112,84,39
13038,112,25,45
13039,112,321,19
13040,112,2841,37
13041,112,6415,9
13042,112,74,7
13043,112,37,20
13044,112,92,14
13045,112,87,25
13046,112,4985,12
13047,112,589,24
13048,112,53,7
13049,112,5396,49
13050,112,2714,43
13051,112,249,23
13052,112,4,23
13053,112,247,19
13054,113,8,14
13055,113,69,44
13056,113,38,6
13057,113,4,21
13058,113,561,16
13059,113,47,36
13060,113,91,21
13061,113,4,35
13062,113,39,40
13063,113,41,36
13064,113,984,26
13065,113,219,6
13066,113,538,14
13067,113,519,41
13068,113,58,27
13069,113,928,15
13070,113,1489,39
13071,113,2736,21
13072,113,53,12
13073,113,539,6
13074,114,84,36
13075,114,2,33
13076,114,53,46
13077,114,39,31
13078,114,85,17
13079,114,54,28
13080,114,2,25
13081,114,684,37
13082,114,9,50
13083,114,65,16
13084,114,167,24
13085,114,74,41
13086,114,193,41
13087,114,538,7
13088,114,46,40
13089,114,16,36
13090,114,49,49
13091,114,846,15
13092,114,62,39
13093,114,96,36
13094,114,317,12
13095,114,94,48
13096,114,14,39
13097,114,53,35
13098,114,71,25
13099,114,426,20
13100,114,742,12
13101,114,23,25
13102,114,28,42
13103,114,21,13
13104,114,7,21
13105,114,586,31
13106,114,583,15
13107,114,95,22
13108,114,13,12
13109,114,2658,5
13110,114,4,11
13111,114,1752,23
13112,114,84,20
13113,114,4875,47
13114,114,37,44
13115,114,961,44
13116,114,12,43
13117,114,4789,18
13118,114,76,19
13119,114,24,21
13120,114,35,10
13121,114,29,19
13122,114,27,30
13123,114,43,43
13124,114,5,6
13125,114,743,22
13126,114,546,24
13127,114,98,46
13128,114,76,5
13129,114,9,24
13130,114,96,39
13131,114,971,36
13132,114,429,31
13133,114,89,17
13134,114,675,29
13135,114,3256,43
13136,114,537,37
13137,114,748,7
13138,114,16,47
13139,114,39,7
13140,114,365,17
13141,115,897,6
13142,115,163,36
13143,115,45,17
13144,115,58,11
13145,115,362,16
13146,115,2518,28
13147,115,3,35
13148,115,195,11
13149,115,2458,16
13150,115,8,43
13151,115,94,7
13152,115,512,9
13153,115,639,17
13154,115,248,7
13155,115,3,24
13156,115,58,18
13157,115,73,46
13158,115,58,17
13159,115,97,37
13160,115,68,32
13161,115,213,35
13162,115,516,41
13163,115,62,8
13164,115,49,38
13165,115,34,41
13166,115,2351,17
13167,115,69,20
13168,115,97,14
13169,115,7395,7
13170,115,13,33
13171,115,4278,16
13172,115,346,39
13173,115,84,36
13174,115,9157,16
13175,115,136,41
13176,115,29,14
13177,115,42,13
13178,115,92,24
13179,115,16,9
13180,115,4296,8
13181,115,9526,42
13182,115,319,8
13183,115,671,37
13184,115,4853,15
13185,115,19,45
13186,115,54,44
13187,115,319,39
13188,115,8594,9
13189,115,6,29
13190,115,84,33
13191,115,138,45
13192,115,6714,11
13193,115,18,6
13194,115,5,8
13195,115,921,43
13196,115,93,22
13197,115,598,50
13198,115,214,20
13199,115,79,7
13200,115,278,22
13201,115,1,48
13202,115,7,27
13203,115,6715,50
13204,115,93,41
13205,115,8962,35
13206,115,12,27
13207,115,145,7
13208,115,526,31
13209,115,38,5
13210,115,759,28
13211,115,4375,32
13212,115,6735,32
13213,115,96,19
13214,115,24,45
13215,115,39,10
13216,115,75,43
13217,115,79,33
13218,115,194,5
13219,115,647,13
13220,115,93,10
13221,115,9283,22
13222,115,93,22
13223,115,12,36
13224,115,96,23
13225,115,13,10
13226,115,187,23
13227,115,9,34
13228,115,2,5
13229,115,35,41
13230,115,981,21
13231,115,24,44
13232,115,97,37
13233,115,891,42
13234,115,6,20
13235,115,71,41
13236,115,367,22
13237,115,78,43
13238,115,746,33
13239,115,57,39
13240,115,25,42
13241,115,25,15
13242,115,386,36
13243,115,24,16
13244,115,376,47
13245,115,7,8
13246,115,9,27
13247,115,4,43
13248,115,417,48
13249,115,624,6
13250,115,5,39
13251,115,652,19
13252,115,614,38
13253,115,1,24
13254,115,172,34
13255,115,38,17
13256,115,34,16
13257,115,35,39
13258,115,985,36
13259,115,1387,6
13260,115,85,10
13261,115,719,35
13262,115,58,21
13263,115,39,49
13264,115,89,44
13265,115,13,46
13266,115,963,16
13267,115,3,8
13268,115,5,45
13269,115,12,43
13270,115,74,9
13271,115,54,49
13272,115,47,40
13273,115,497,10
13274,115,29,32
13275,115,92,17
13276,115,76,40
13277,115,45,17
13278,115,23,24
13279,115,581,21
13280,115,5942,29
13281,115,38,26
13282,115,63,23
13283,115,74,20
13284,115,194,30
13285,115,324,22
13286,115,8,11
13287,115,39,9
13288,115,297,50
13289,115,89,14
13290,115,4,26
13291,115,81,48
13292,115,786,31
13293,115,64,18
13294,115,24,35
13295,115,789,13
13296,115,569,22
13297,115,781,16
13298,115,62,17
13299,115,7,22
13300,115,865,30
13301,115,532,23
13302,115,1,6
13303,115,743,32
13304,115,8,43
13305,115,4,29
13306,115,1839,31
13307,115,82,14
13308,115,8942,30
13309,115,5,27
13310,115,6,30
13311,115,582,10
13312,115,95,24
13313,115,8369,44
13314,115,25,16
13315,115,978,26
13316,115,9,24
13317,115,329,32
13318,115,5,16
13319,115,1,11
13320,115,97,44
13321,115,9368,41
13322,115,58,29
13323,115,257,39
13324,115,54,30
13325,115,4321,25
13326,115,256,48
13327,115,3,50
13328,115,29,50
13329,115,7814,6
13330,115,539,23
13331,115,278,10
13332,115,28,38
13333,115,876,32
13334,115,726,47
13335,115,8,20
13336,115,27,14
13337,115,4,30
13338,115,12,34
13339,115,236,39
13340,115,65,18
13341,115,315,17
13342,115,21,35
13343,115,8,31
13344,115,41,8
13345,115,736,21
13346,116,3,13
13347,116,148,38
13348,116,279,37
13349,116,3,33
13350,116,7463,17
13351,116,742,6
13352,116,13,6
13353,116,75,45
13354,116,12,38
13355,116,38,36
13356,116,973,48
13357,116,2148,30
13358,116,9,23
13359,116,69,45
13360,116,942,25
13361,116,43,18
13362,116,7,38
13363,116,179,16
13364,116,759,43
13365,116,619,35
13366,116,26,41
13367,116,25,25
13368,116,31,19
13369,116,7,19
13370,116,5,41
13371,116,8,27
13372,116,83,13
13373,116,248,39
13374,116,29,17
13375,116,46,5
13376,116,642,10
13377,116,9586,15
13378,116,8,25
13379,116,41,5
13380,116,38,9
13381,116,46,41
13382,116,92,8
13383,116,58,7
13384,116,569,11
13385,116,65,38
13386,116,67,27
13387,116,34,22
13388,116,73,19
13389,116,25,10
13390,116,537,35
13391,116,69,15
13392,116,91,11
13393,116,76,27
13394,116,87,43
13395,116,81,43
13396,116,6,36
13397,116,2893,27
13398,116,945,38
13399,116,86,6
13400,116,568,47
13401,116,923,36
13402,116,864,20
13403,116,9,9
13404,116,72,41
13405,116,54,45
13406,116,4,20
13407,116,154,40
13408,116,6,22
13409,116,8,46
13410,116,5687,34
13411,116,8,8
13412,116,83,10
13413,116,453,28
13414,116,243,48
13415,116,94,37
13416,116,16,44
13417,116,48,31
13418,116,8,14
13419,116,76,31
13420,116,6,12
13421,116,625,22
13422,116,294,32
13423,116,49,30
13424,116,8,35
13425,116,6,42
13426,116,53,48
13427,116,3,38
13428,116,1,23
13429,116,972,23
13430,116,12,32
13431,116,3,26
13432,116,4657,22
13433,116,23,39
13434,116,786,17
13435,116,826,24
13436,116,8,49
13437,116,3,36
13438,116,3,45
13439,116,15,33
13440,116,73,15
13441,116,47,24
13442,116,1,20
13443,116,3462,50
13444,116,9,35
13445,116,8,5
13446,116,875,5
13447,116,846,45
13448,116,971,35
13449,116,2786,30
13450,116,37,28
13451,116,9,22
13452,116,8,37
13453,116,87,47
13454,116,87,41
13455,116,63,39
13456,116,1,43
13457,116,391,48
13458,116,942,21
13459,116,8462,44
13460,116,7,12
13461,116,416,21
13462,116,628,37
13463,116,675,33
13464,116,38,12
13465,116,831,26
13466,116,5928,32
13467,116,965,21
13468,116,62,29
13469,116,2,27
13470,116,65,35
13471,116,7685,14
13472,116,76,12
13473,116,9451,6
13474,116,59,17
13475,116,879,20
13476,116,526,16
13477,116,641,9
13478,116,29,29
13479,116,86,35
13480,116,923,15
13481,116,572,15
13482,116,1,6
13483,116,268,38
13484,116,5,27
13485,116,24,25
13486,116,35,34
13487,116,6,27
13488,116,12,23
13489,116,8679,44
13490,116,691,5
13491,116,2934,47
13492,116,572,30
13493,116,423,14
13494,116,9,24
13495,116,24,13
13496,116,72,18
13497,116,74,34
13498,116,6,40
13499,116,139,17
13500,116,946,19
13501,116,2578,40
13502,116,74,25
13503,116,43,20
13504,116,36,43
13505,116,2649,13
13506,116,52,23
13507,116,258,39
13508,116,95,27
13509,116,73,40
13510,116,534,40
13511,116,123,5
13512,116,5418,41
13513,116,78,20
13514,116,8,16
13515,116,178,50
13516,116,6,27
13517,116,25,25
13518,116,483,31
13519,116,143,21
13520,116,31,33
13521,116,2,27
13522,116,38,5
13523,116,7,41
13524,116,7319,47
13525,116,3,6
13526,116,18,34
13527,116,7,35
13528,116,167,26
13529,116,18,21
13530,116,7621,42
13531,116,4,25
13532,116,6,38
13533,116,962,29
13534,116,6,5
13535,116,637,50
13536,116,628,36
13537,116,2,5
13538,116,912,22
13539,116,546,5
13540,116,65,34
13541,116,96,27
13542,116,49,21
13543,116,1,37
13544,116,35,50
13545,116,453,23
13546,116,241,24
13547,116,13,29
13548,116,51,5
13549,116,259,27
13550,116,9481,26
13551,116,341,12
13552,116,83,6
13553,116,372,29
13554,116,546,19
13555,116,3,20
13556,116,347,47
13557,116,7,45
13558,116,4,44
13559,116,1,5
13560,116,74,43
13561,116,834,29
13562,116,2958,47
13563,116,71,9
13564,116,96,49
13565,116,581,41
13566,116,5,43
13567,116,5,31
13568,116,236,9
13569,116,6439,24
13570,116,263,15
13571,116,72,13
13572,116,184,29
13573,116,924,26
13574,116,6572,32
13575,116,569,16
13576,116,197,44
13577,116,78,22
13578,116,1538,28
13579,116,53,45
13580,116,17,39
13581,116,867,18
13582,116,5736,30
13583,116,796,9
13584,116,46,28
13585,116,35,8
13586,116,813,7
13587,116,6291,12
13588,116,9461,13
13589,116,3267,41
13590,116,189,33
13591,116,1,8
13592,116,319,29
13593,116,3,16
13594,116,628,48
13595,116,216,24
13596,116,2,9
13597,116,4975,50
13598,116,869,12
13599,116,8,17
13600,116,3,49
13601,116,85,43
13602,116,53,13
13603,116,51,7
13604,116,17,25
13605,116,324,13
13606,116,584,25
13607,116,2,49
13608,116,17,50
13609,116,4835,7
13610,116,43,5
13611,116,1,45
13612,116,349,50
13613,116,4,24
13614,116,87,23
13615,116,326,31
13616,116,39,34
13617,116,52,49
13618,116,518,39
13619,116,2563,29
13620,116,84,14
13621,116,35,50
13622,116,783,33
13623,116,237,44
13624,116,6,27
13625,116,4,35
13626,116,84,46
13627,116,984,28
13628,116,3825,18
13629,116,8,34
13630,116,956,43
13631,116,842,10
13632,116,742,47
13633,116,26,23
13634,116,685,33
13635,116,6,41
13636,116,681,14
13637,117,158,43
13638,117,423,9
13639,117,45,49
13640,117,94,41
13641,117,4,22
13642,117,49,27
13643,117,3495,5
13644,117,9582,50
13645,117,17,34
13646,118,3249,42
13647,118,136,48
13648,118,4932,22
13649,118,7,18
13650,118,1,18
13651,118,679,10
13652,118,45,32
13653,118,58,32
13654,118,9417,33
13655,118,1794,14
13656,118,5147,24
13657,118,97,48
13658,118,486,45
13659,118,469,19
13660,118,28,25
13661,118,83,30
13662,118,927,40
13663,118,39,43
13664,118,73,23
13665,118,4,49
13666,118,95,37
13667,118,47,37
13668,118,823,9
13669,118,36,37
13670,118,56,21
13671,118,126,5
13672,118,13,10
13673,118,937,19
13674,118,173,9
13675,118,59,34
13676,118,4768,31
13677,118,42,17
13678,118,285,29
13679,118,6329,21
13680,118,876,17
13681,118,964,42
13682,118,92,29
13683,118,56,10
13684,118,167,46
13685,118,9312,31
13686,118,52,8
13687,118,3,42
13688,118,7142,17
13689,118,2438,37
13690,118,568,22
13691,118,389,43
13692,118,638,11
13693,118,5347,39
13694,118,3285,47
13695,118,54,5
13696,118,59,26
13697,118,54,22
13698,118,42,29
13699,118,198,10
13700,118,9,15
13701,118,928,10
13702,118,25,11
13703,118,4572,46
13704,118,839,24
13705,118,371,34
13706,118,82,34
13707,118,126,22
13708,118,75,40
13709,118,598,50
13710,118,57,25
13711,118,48,32
13712,118,8937,36
13713,118,54,16
13714,118,47,39
13715,118,75,30
13716,118,69,24
13717,118,17,36
13718,118,91,22
13719,118,486,23
13720,118,82,48
13721,118,32,20
13722,118,51,42
13723,118,69,45
13724,118,398,12
13725,118,8396,18
13726,118,853,10
13727,118,257,50
13728,118,83,9
13729,118,57,39
13730,118,1627,45
13731,118,9,47
13732,118,154,27
13733,118,764,37
13734,118,482,17
13735,118,7319,49
13736,118,41,34
13737,118,987,9
13738,118,976,16
13739,118,28,13
13740,118,235,7
13741,118,5139,50
13742,118,74,46
13743,118,52,8
13744,118,378,24
13745,118,3,32
13746,118,29,21
13747,118,463,15
13748,118,681,20
13749,118,6814,29
13750,118,2,13
13751,118,461,29
13752,118,76,45
13753,118,31,38
13754,118,4,26
13755,118,684,16
13756,118,4,29
13757,118,87,39
13758,118,435,23
13759,118,82,12
13760,118,89,14
13761,118,913,15
13762,118,5,23
13763,118,68,37
13764,118,9385,8
13765,119,6742,29
13766,119,9,47
13767,119,78,26
13768,119,94,40
13769,119,129,42
13770,119,2415,22
13771,119,725,23
13772,119,84,10
13773,119,491,14
13774,119,1,25
13775,119,2,20
13776,119,38,13
13777,119,35,35
13778,119,345,40
13779,119,19,34
13780,119,19,23
13781,119,2319,23
13782,119,89,47
13783,119,9,28
13784,119,892,8
13785,119,681,48
13786,119,8654,11
13787,119,4,12
13788,119,56,38
13789,119,369,32
13790,119,7,32
13791,119,537,15
13792,119,7,44
13793,119,3,48
13794,119,362,20
13795,119,49,26
13796,119,6493,24
13797,119,84,34
13798,119,76,28
13799,119,416,48
13800,119,4,21
13801,119,31,21
13802,119,5824,49
13803,119,8397,41
13804,119,4,26
13805,119,463,28
13806,119,564,29
13807,119,87,13
13808,119,19,22
13809,119,74,41
13810,119,5,11
13811,119,25,42
13812,119,256,29
13813,119,25,36
13814,119,872,23
13815,119,14,39
13816,119,7962,11
13817,119,73,8
13818,119,63,45
13819,119,15,17
13820,119,12,13
13821,119,3785,45
13822,119,453,26
13823,119,8,25
13824,119,175,18
13825,119,614,34
13826,119,6,44
13827,119,9,16
13828,119,536,17
13829,119,15,42
13830,119,18,46
13831,119,2,11
13832,119,31,10
13833,119,325,48
13834,119,356,37
13835,119,36,18
13836,119,41,23
13837,119,32,16
13838,119,816,33
13839,119,14,36
13840,119,7,11
13841,119,81,8
13842,119,6,29
13843,119,6287,5
13844,119,2871,27
13845,119,2,10
13846,119,142,20
13847,119,39,23
13848,119,41,47
13849,119,8541,42
13850,119,35,32
13851,119,951,38
13852,119,1246,11
13853,119,4,14
13854,119,54,30
13855,119,27,41
13856,119,53,28
13857,119,816,44
13858,119,86,33
13859,119,4,22
13860,119,17,25
13861,119,79,39
13862,119,59,25
13863,119,94,17
13864,119,24,23
13865,119,4186,11
13866,119,51,9
13867,119,95,7
13868,119,8639,15
13869,119,9143,42
13870,119,452,41
13871,119,18,50
13872,119,62,31
13873,119,31,8
13874,119,61,44
13875,119,287,45
13876,119,4,6
13877,119,48,41
13878,119,476,11
13879,119,65,9
13880,119,71,8
13881,119,328,17
13882,119,69,33
13883,119,186,14
13884,119,68,7
13885,119,694,30
13886,119,751,12
13887,119,24,45
13888,119,728,30
13889,119,72,35
13890,119,32,7
13891,119,673,17
13892,119,5,13
13893,119,68,20
13894,119,98,13
13895,119,75,41
13896,119,67,5
13897,119,29,22
13898,119,8,14
13899,119,73,20
13900,119,93,21
13901,119,249,19
13902,119,34,7
13903,119,1489,25
13904,119,152,8
13905,119,25,15
13906,119,57,21
13907,119,8,29
13908,119,75,40
13909,119,46,43
13910,119,94,12
13911,119,749,36
13912,119,628,33
13913,119,29,20
13914,119,721,19
13915,119,152,8
13916,119,46,34
13917,119,5362,34
13918,119,81,31
13919,119,3,50
13920,119,2,14
13921,119,9,19
13922,119,32,28
13923,119,327,6
13924,119,912,40
13925,119,72,24
13926,119,9,13
13927,119,48,16
13928,119,569,5
13929,119,23,19
13930,119,68,5
13931,119,32,46
13932,119,72,12
13933,119,678,12
13934,119,19,46
13935,119,69,7
13936,119,254,32
13937,119,76,45
13938,119,964,41
13939,119,2645,13
13940,119,195,23
13941,119,46,25
13942,119,354,38
13943,119,236,42
13944,119,27,8
13945,119,419,42
13946,119,7,10
13947,119,48,32
13948,119,39,14
13949,119,39,48
13950,119,793,16
13951,119,52,13
13952,119,6541,18
13953,119,25,28
13954,119,2935,38
13955,119,412,9
13956,119,519,25
13957,119,51,25
13958,119,15,48
13959,119,18,16
13960,119,97,11
13961,119,9571,6
13962,119,298,41
13963,119,289,40
13964,119,6,5
13965,119,27,11
13966,119,56,16
13967,119,45,18
13968,119,3927,14
13969,119,9615,36
13970,119,3,40
13971,119,7,47
13972,119,367,27
13973,119,6,40
13974,119,21,48
13975,119,53,9
13976,119,27,33
13977,119,59,18
13978,119,7,48
13979,119,73,50
13980,119,4,30
13981,119,19,13
13982,119,87,37
13983,119,25,8
13984,119,41,43
13985,119,23,23
13986,119,47,9
13987,119,143,18
13988,119,326,35
13989,119,387,19
13990,119,1,9
13991,119,567,31
13992,119,9763,37
13993,119,8,16
13994,119,9,48
13995,119,94,30
13996,119,74,15
13997,119,18,33
13998,119,756,39
13999,119,7516,47
14000,119,5,22
14001,119,71,11
14002,119,12,6
14003,119,97,39
14004,119,4,8
14005,119,75,36
14006,119,48,37
14007,119,37,44
14008,119,1,38
14009,119,942,21
14010,119,839,40
14011,119,63,25
14012,119,1,12
14013,119,8,34
14014,119,825,37
14015,119,24,15
14016,119,753,20
14017,119,91,6
14018,119,8,8
14019,119,68,17
14020,119,5,5
14021,119,63,25
14022,119,6943,47
14023,119,9,29
14024,119,14,39
14025,119,168,43
14026,119,8,41
14027,119,3968,34
14028,119,35,36
14029,119,943,39
14030,119,794,7
14031,119,94,8
14032,119,174,35
14033,119,987,49
14034,119,2,22
14035,119,16,12
14036,119,85,11
14037,119,578,37
14038,119,7539,16
14039,119,95,37
14040,119,6,5
14041,119,523,16
14042,119,876,18
14043,119,92,33
14044,119,79,17
14045,119,9,15
14046,119,8295,36
14047,119,92,42
14048,119,416,23
14049,119,2,49
14050,119,7684,12
14051,119,415,12
14052,119,78,23
14053,119,89,26
14054,119,17,31
14055,119,639,15
14056,119,18,16
14057,119,78,6
14058,119,19,31
14059,119,36,41
14060,119,837,30
14061,119,6529,37
14062,119,8597,23
14063,119,78,15
14064,119,317,35
14065,119,6,17
14066,120,46,10
14067,120,8912,34
14068,120,614,49
14069,120,4583,47
14070,120,49,34
14071,120,79,41
14072,120,564,10
14073,120,9251,24
14074,120,31,34
14075,120,64,49
14076,120,39,32
14077,120,5896,9
14078,120,4617,41
14079,120,2,37
14080,120,489,27
14081,120,76,39
14082,120,6874,31
14083,120,628,40
14084,120,97,31
14085,120,143,40
14086,120,3,22
14087,120,5,16
14088,120,2,38
14089,120,7635,22
14090,120,8,15
14091,120,1,41
14092,120,3182,29
14093,120,1579,28
14094,120,3976,26
14095,120,9,48
14096,120,24,28
14097,120,8537,35
14098,120,16,35
14099,120,7812,6
14100,120,23,46
14101,120,534,40
14102,120,72,39
14103,120,251,12
14104,120,72,39
14105,120,5372,7
14106,120,468,36
14107,120,3,25
14108,120,1,7
14109,120,79,14
14110,120,62,19
14111,120,928,45
14112,120,617,10
14113,120,9,23
14114,120,473,44
14115,120,9,29
14116,120,71,20
14117,120,27,27
14118,120,83,13
14119,120,987,37
14120,120,58,39
14121,120,5974,27
14122,120,41,48
14123,120,52,14
14124,120,56,10
14125,120,46,19
14126,120,16,27
14127,120,8,48
14128,120,79,7
14129,120,536,31
14130,120,425,17
14131,120,5,41
14132,120,136,36
14133,120,83,21
14134,120,28,18
14135,120,8359,37
14136,120,8,45
14137,120,341,48
14138,120,852,12
14139,120,42,31
14140,120,7519,42
14141,120,5731,5
14142,120,125,34
14143,120,6,37
14144,120,4813,17
14145,120,69,20
14146,120,465,18
14147,120,2,47
14148,120,725,47
14149,120,24,22
14150,120,6173,11
14151,120,397,14
14152,120,75,24
14153,120,1,7
14154,120,64,11
14155,120,39,5
14156,120,574,21
14157,121,14,21
14158,121,67,37
14159,121,34,26
14160,121,28,16
14161,121,57,7
14162,121,57,21
14163,121,74,41
14164,121,5,46
14165,121,95,11
14166,121,52,46
14167,121,28,32
14168,121,592,6
14169,121,239,47
14170,121,563,6
14171,121,98,13
14172,121,19,38
14173,121,317,21
14174,121,96,10
14175,121,694,43
14176,121,2378,36
14177,121,463,30
14178,121,31,9
14179,121,4,35
14180,121,6,50
14181,121,38,36
14182,121,75,49
14183,121,6582,29
14184,121,5,5
14185,121,67,46
14186,121,69,7
14187,121,52,19
14188,121,7,45
14189,121,863,15
14190,121,8926,37
14191,121,473,7
14192,121,917,26
14193,121,6,25
14194,121,9,29
14195,121,962,21
14196,121,915,34
14197,121,3,36
14198,121,38,28
14199,121,36,26
14200,121,263,46
14201,121,42,22
14202,121,46,14
14203,121,172,16
14204,121,1,50
14205,121,49,13
14206,121,78,37
14207,121,4,34
14208,121,614,30
14209,121,95,10
14210,121,25,46
14211,121,34,35
14212,121,43,10
14213,121,3,19
14214,121,7,36
14215,121,97,38
14216,121,781,9
14217,121,642,48
14218,121,264,36
14219,121,48,19
14220,121,1423,36
14221,121,79,7
14222,121,82,14
14223,121,981,28
14224,121,416,21
14225,121,83,37
14226,121,4,31
14227,121,4,23
14228,121,1932,8
14229,121,83,18
14230,121,34,33
14231,121,532,34
14232,121,62,35
14233,121,36,28
14234,121,264,25
14235,121,48,7
14236,121,76,37
14237,121,34,11
14238,121,1,39
14239,121,1864,9
14240,121,169,46
14241,121,91,33
14242,121,95,38
14243,121,329,12
14244,121,2398,28
14245,121,8,22
14246,121,15,38
14247,121,2,9
14248,121,362,19
14249,121,84,36
14250,121,962,41
14251,121,75,30
14252,122,65,19
14253,122,6,23
14254,122,7251,13
14255,122,51,32
14256,122,29,38
14257,122,12,48
14258,122,41,47
14259,122,438,30
14260,122,98,24
14261,122,47,16
14262,122,139,16
14263,122,39,31
14264,122,52,6
14265,122,427,8
14266,122,54,48
14267,122,8562,46
14268,122,1279,28
14269,122,836,38
14270,122,154,42
14271,122,67,44
14272,122,46,47
14273,122,2,7
14274,122,2,5
14275,122,672,40
14276,122,35,46
14277,122,48,27
14278,122,25,11
14279,122,985,31
14280,122,147,18
14281,122,1,45
14282,122,5784,24
14283,122,123,36
14284,122,46,45
14285,122,7,27
14286,122,15,38
14287,122,638,49
14288,122,21,21
14289,122,2394,28
14290,122,145,12
14291,122,26,27
14292,122,386,9
14293,122,548,25
14294,122,341,47
14295,122,462,38
14296,122,243,12
14297,122,15,25
14298,122,16,11
14299,122,49,25
14300,122,6524,13
14301,122,89,36
14302,122,34,13
14303,122,21,34
14304,122,58,40
14305,122,46,41
14306,122,183,32
14307,122,8697,16
14308,122,21,21
14309,122,8,30
14310,122,792,10
14311,122,967,32
14312,122,82,40
14313,122,72,36
14314,122,8736,36
14315,122,62,44
14316,122,865,24
14317,122,48,47
14318,122,341,45
14319,122,45,6
14320,122,18,37
14321,122,1,41
14322,122,36,46
14323,122,8127,21
14324,122,925,47
14325,122,3981,13
14326,122,19,11
14327,122,4296,8
14328,122,19,26
14329,122,69,24
14330,122,56,35
14331,122,87,36
14332,122,26,22
14333,122,9,48
14334,122,2,38
14335,122,93,47
14336,122,1,48
14337,122,823,34
14338,122,23,21
14339,122,17,33
14340,122,23,23
14341,122,27,42
14342,122,3154,48
14343,122,957,29
14344,122,942,28
14345,122,29,31
14346,122,34,19
14347,122,4,15
14348,122,341,41
14349,122,9,39
14350,122,71,21
14351,122,826,7
14352,122,1,50
14353,122,46,37
14354,122,59,24
14355,122,236,10
14356,122,2,13
14357,122,524,13
14358,122,19,22
14359,122,367,45
14360,122,35,22
14361,122,698,39
14362,122,1,29
14363,122,21,22
14364,122,768,6
14365,122,34,21
14366,122,92,17
14367,122,98,13
14368,122,9,23
14369,122,87,32
14370,122,45,22
14371,122,846,42
14372,122,75,31
14373,122,127,34
14374,122,9,10
14375,122,48,49
14376,122,58,19
14377,122,879,49
14378,122,7,30
14379,122,34,38
14380,122,9316,5
14381,122,74,25
14382,122,593,48
14383,122,24,9
14384,122,937,21
14385,122,53,43
14386,122,521,26
14387,122,235,12
14388,122,8946,30
14389,122,19,20
14390,122,6487,19
14391,122,98,20
14392,122,64,29
14393,122,531,20
14394,122,32,18
14395,122,1,39
14396,122,76,20
14397,122,7589,8
14398,122,17,13
14399,122,4615,49
14400,122,17,50
14401,122,9,21
14402,122,8415,30
14403,122,617,25
14404,122,67,47
14405,122,318,10
14406,122,2,30
14407,122,1478,10
14408,122,7682,33
14409,122,21,14
14410,122,319,14
14411,122,74,15
14412,122,76,8
14413,122,238,6
14414,122,752,19
14415,122,1,32
14416,122,17,34
14417,122,75,36
14418,122,596,6
14419,122,6943,43
14420,122,4325,23
14421,122,32,41
14422,122,89,37
14423,122,86,6
14424,122,472,17
14425,122,985,15
14426,122,13,6
14427,122,546,6
14428,122,834,23
14429,122,631,39
14430,122,7268,45
14431,122,41,45
14432,122,254,48
14433,122,2148,47
14434,122,56,49
14435,122,7943,20
14436,122,36,43
14437,122,2,34
14438,122,9564,40
14439,122,52,30
14440,122,312,33
14441,122,21,31
14442,122,91,33
14443,122,78,50
14444,122,439,19
14445,122,2,31
14446,122,918,28
14447,122,563,8
14448,122,6814,26
14449,122,21,45
14450,122,6,37
14451,122,51,46
14452,122,1,11
14453,122,14,12
14454,122,75,29
14455,122,764,40
14456,122,524,42
14457,122,4,15
14458,122,859,24
14459,122,5,48
14460,122,93,11
14461,122,215,25
14462,122,9,24
14463,122,1527,32
14464,122,7,12
14465,122,983,29
14466,122,182,30
14467,122,2,9
14468,122,53,48
14469,122,5174,44
14470,122,725,20
14471,122,57,15
14472,122,265,13
14473,122,18,7
14474,122,483,32
14475,122,5324,16
14476,122,14,14
14477,122,52,50
14478,122,91,44
14479,122,784,35
14480,122,21,43
14481,122,83,50
14482,122,614,29
14483,122,725,13
14484,122,68,23
14485,122,73,48
14486,122,31,25
14487,122,8,41
14488,122,24,12
14489,122,5174,5
14490,122,728,19
14491,122,72,36
14492,122,62,31
14493,122,51,43
14494,122,7,43
14495,122,8436,39
14496,122,3521,29
14497,122,382,26
14498,122,5,42
14499,122,85,35
14500,122,764,38
14501,122,217,9
14502,122,7635,35
14503,122,5246,12
14504,122,27,11
14505,122,82,47
14506,122,5,17
14507,122,48,19
14508,122,1,45
14509,122,13,20
14510,122,745,10
14511,122,97,30
14512,122,84,17
14513,122,4,18
14514,122,57,9
14515,122,19,27
14516,122,64,47
14517,122,154,14
14518,122,29,44
14519,122,856,10
14520,123,4327,28
14521,123,48,49
14522,123,486,22
14523,123,13,13
14524,123,8,37
14525,123,2549,16
14526,123,6,18
14527,123,85,18
