Id,StoreId,ManagementLevel,Salary
12648,104,1,26846
12649,104,1,5162
12650,104,1,23788
12651,104,1,1547
12652,104,1,25459
12653,104,1,31533
12654,104,1,11886
12655,104,2,47544
12656,104,1,23332
12657,104,1,19613
12658,104,1,38123
12659,104,1,32598
12660,104,1,12295
12661,104,1,25822
12662,104,1,5554
12663,104,1,45167
12664,104,1,32166
12665,104,2,32342
12666,104,1,16682
12667,104,1,45799
12668,104,1,3654
12669,104,1,23325
12670,104,1,22743
12671,104,1,27124
12672,104,1,11576
12673,104,1,48916
12674,104,1,35222
12675,104,2,16792
12676,104,1,29617
12677,104,1,15772
12678,104,1,9658
12679,104,1,25125
12680,104,1,28765
12681,104,1,49686
12682,104,1,42796
12683,104,1,5364
12684,104,1,27563
12685,104,2,15999
12686,104,1,3255
12687,104,1,43996
12688,104,1,18219
12689,104,1,35143
12690,104,1,1117
12691,104,1,36732
12692,104,1,35755
12693,104,1,46236
12694,104,1,45722
12695,104,2,3162
12696,104,1,27963
12697,104,1,36821
12698,104,1,32512
12699,104,1,2213
12700,104,1,49336
12701,104,1,6388
12702,104,1,2846
12703,104,1,29516
12704,104,1,49864
12705,104,2,27679
12706,104,1,16157
12707,104,1,28497
12708,104,1,7752
12709,104,1,24464
12710,104,1,38152
12711,104,1,17319
12712,104,1,17369
12713,104,1,35169
12714,104,1,8772
12715,104,2,34773
12716,104,1,31858
12717,104,1,34736
12718,104,1,49958
12719,104,1,49158
12720,104,1,38424
12721,104,1,27565
12722,104,1,32158
12723,104,1,25188
12724,104,1,9788
12725,104,2,47947
12726,104,1,49131
12727,104,1,29385
12728,104,1,36249
12729,104,1,47587
12730,104,1,33629
12731,104,1,2574
12732,104,1,31233
12733,104,1,35587
12734,104,1,37947
12735,104,2,27264
12736,104,1,22186
12737,104,1,47732
12738,104,1,42628
12739,104,1,19834
12740,104,1,47912
12741,104,1,5437
12742,104,1,44236
12743,104,1,5749
12744,104,1,3799
12745,104,2,41174
12746,104,1,39692
12747,104,1,4676
12748,104,1,3499
12749,104,1,39885
12750,104,1,18793
12751,104,1,46524
12752,104,1,32396
12753,104,1,13845
12754,104,1,16231
12755,104,2,24469
12756,104,1,26166
12757,104,1,46972
12758,104,1,22213
12759,104,1,7753
12760,104,1,27862
12761,104,1,26133
12762,104,1,28749
12763,104,1,9841
12764,104,1,1747
12765,104,2,43436
12766,104,1,3516
12767,104,1,14439
12768,105,4,25426
12769,105,2,36263
12770,105,1,22626
12771,105,1,44987
12772,105,1,44776
12773,105,1,46737
12774,105,1,22935
12775,105,1,8724
12776,105,2,48253
12777,105,1,18749
12778,105,1,2293
12779,105,1,12329
12780,105,1,1978
12781,105,1,19634
12782,105,1,38411
12783,105,1,26282
12784,105,2,18115
12785,105,1,42145
12786,105,1,15731
12787,105,1,44347
12788,105,1,16985
12789,105,1,32877
12790,105,1,17686
12791,105,1,3331
12792,106,2,17799
12793,107,3,28134
12794,107,1,37156
12795,107,1,11894
12796,107,1,31274
12797,107,1,28433
12798,107,1,28754
12799,107,1,45321
12800,107,1,34251
12801,107,1,26763
12802,107,1,43923
12803,107,1,44178
12804,107,1,12526
12805,107,1,21483
12806,107,1,47824
12807,107,2,36894
12808,107,1,18828
12809,107,1,39531
12810,107,1,6624
12811,108,23,18453
12812,108,21,36332
12813,108,20,35957
12814,108,19,19112
12815,108,18,47614
12816,108,17,28562
12817,108,16,28571
12818,108,16,41661
12819,108,14,8131
12820,108,13,49376
12821,108,12,12748
12822,108,11,48926
12823,108,10,37469
12824,108,9,13598
12825,108,9,12318
12826,108,7,8923
12827,108,6,49417
12828,108,5,32235
12829,108,4,31312
12830,108,3,7476
12831,108,2,5853
12832,108,2,2292
12833,108,1,33224
12834,108,1,33278
12835,108,1,17439
12836,108,1,28235
12837,108,1,18127
12838,108,1,21779
12839,108,2,18371
12840,108,1,44246
12841,108,1,41865
12842,108,1,28293
12843,108,1,41973
12844,108,1,28721
12845,108,1,27692
12846,108,2,33596
12847,108,1,9436
12848,108,1,38421
12849,108,1,11467
12850,108,1,18247
12851,108,1,16122
12852,108,1,13353
12853,108,2,14712
12854,108,1,17486
12855,108,1,44579
12856,108,1,35226
12857,108,1,41259
12858,108,1,41698
12859,108,1,9825
12860,108,2,34734
12861,108,1,24772
12862,108,1,35186
12863,108,1,46127
12864,108,1,36189
12865,108,1,42112
12866,108,1,46654
12867,108,2,2331
12868,108,1,41897
12869,108,1,22333
12870,108,1,21157
12871,108,1,26523
12872,108,1,1374
12873,108,1,9987
12874,108,2,19822
12875,108,1,41771
12876,108,1,24817
12877,108,1,15934
12878,108,1,38353
12879,108,1,1245
12880,108,1,28896
12881,108,2,35154
12882,108,1,12378
12883,108,1,18956
12884,108,1,48916
12885,108,1,33948
12886,108,1,42713
12887,108,1,4671
12888,108,2,22453
12889,108,1,3643
12890,108,1,36899
12891,108,1,28623
12892,108,1,46815
12893,108,1,19622
12894,108,1,39235
12895,108,2,14842
12896,108,1,37348
12897,108,1,46199
12898,108,1,21338
12899,108,1,31346
12900,108,1,18659
12901,108,1,23887
12902,108,2,6113
12903,108,1,5773
12904,108,1,26664
12905,108,1,35711
12906,108,1,25287
12907,108,1,31325
12908,108,1,48512
12909,108,2,41391
12910,108,1,42454
12911,108,1,38596
12912,108,1,15944
12913,108,1,5858
12914,108,1,13966
12915,108,1,23935
12916,108,2,7594
12917,108,1,38612
12918,108,1,46395
12919,108,1,34142
12920,108,1,19463
12921,108,1,48689
12922,108,1,4767
12923,108,2,14532
12924,108,1,18144
12925,108,1,3577
12926,108,1,42237
12927,108,1,2433
12928,108,1,15968
12929,108,1,1467
12930,108,2,31363
12931,108,1,48114
12932,108,1,43839
12933,108,1,48986
12934,108,1,43543
12935,108,1,2635
12936,108,1,32515
12937,108,2,31761
12938,108,1,38937
12939,108,1,49217
12940,108,1,33757
12941,108,1,23442
12942,108,1,19131
12943,108,1,17226
12944,108,2,48943
12945,108,1,19494
12946,108,1,43468
12947,108,1,38697
12948,108,1,34859
12949,108,1,42289
12950,108,1,42727
12951,108,2,17154
12952,108,1,17511
12953,108,1,34722
12954,108,1,3891
12955,108,1,44874
12956,108,1,7751
12957,108,1,8114
12958,108,2,18843
12959,108,1,15734
12960,108,1,24218
12961,108,1,41311
12962,108,1,31297
12963,108,1,22617
12964,108,1,49875
12965,109,7,19343
12966,109,5,49481
12967,109,4,3277
12968,109,3,25356
12969,109,3,8566
12970,109,1,24526
12971,109,1,19548
12972,109,1,8745
12973,109,2,29871
12974,109,1,9466
12975,109,1,13955
12976,109,1,19285
12977,109,2,12931
12978,109,1,27557
12979,109,1,3775
12980,109,1,4643
12981,109,2,3246
12982,109,1,23148
12983,109,1,25322
12984,109,1,38288
12985,109,2,36674
12986,109,1,2917
12987,109,1,15382
12988,109,1,9953
12989,110,94,7779
12990,110,92,17327
12991,110,91,47488
12992,110,91,1343
12993,110,89,13534
12994,110,88,36385
12995,110,88,46141
12996,110,86,34779
12997,110,85,26263
12998,110,85,17967
12999,110,83,42883
13000,110,82,5454
13001,110,82,27549
13002,110,80,18399
13003,110,79,12569
13004,110,79,27493
13005,110,77,24566
13006,110,76,4163
13007,110,76,34422
13008,110,74,31621
13009,110,73,23748
13010,110,73,3858
13011,110,71,38945
13012,110,70,35712
13013,110,70,45236
13014,110,68,12266
13015,110,67,42654
13016,110,67,16955
13017,110,65,31323
13018,110,64,27266
13019,110,64,43619
13020,110,62,18656
13021,110,61,37183
13022,110,61,13453
13023,110,59,39247
13024,110,58,28914
13025,110,58,15792
13026,110,56,9879
13027,110,55,9199
13028,110,55,28544
13029,110,53,33597
13030,110,52,25624
13031,110,52,19481
13032,110,50,32898
13033,110,49,32678
13034,110,49,19468
13035,110,47,23262
13036,110,46,19239
13037,110,46,7922
13038,110,44,24587
13039,110,43,46953
13040,110,43,41978
13041,110,41,1389
13042,110,40,44828
13043,110,40,2976
13044,110,38,32276
13045,110,37,12116
13046,110,37,47541
13047,110,35,38721
13048,110,34,28587
13049,110,34,14749
13050,110,32,5928
13051,110,31,49295
13052,110,31,31953
13053,110,29,29678
13054,110,28,31469
13055,110,28,36217
13056,110,26,2251
13057,110,25,31768
13058,110,25,33755
13059,110,23,18247
13060,110,22,6186
13061,110,22,6442
13062,110,20,19687
13063,110,19,48153
13064,110,19,37318
13065,110,17,48561
13066,110,16,25792
13067,110,16,42874
13068,110,14,28451
13069,110,13,2329
13070,110,13,35161
13071,110,11,33199
13072,110,10,3156
13073,110,10,11966
13074,110,8,7848
13075,110,7,34153
13076,110,7,11346
13077,110,5,13491
13078,110,4,6271
13079,110,4,3967
13080,110,2,25359
13081,110,1,44368
13082,110,2,6542
13083,110,1,22823
13084,110,1,31929
13085,110,2,16261
13086,110,1,28868
13087,110,1,7721
13088,110,2,33679
13089,110,1,46631
13090,110,1,38673
13091,110,2,16876
13092,110,1,22824
13093,110,1,2485
13094,110,2,13633
13095,110,1,17546
13096,110,1,4693
13097,110,2,45516
13098,110,1,19395
13099,110,1,41231
13100,110,2,37186
13101,110,1,37499
13102,110,1,7727
13103,110,2,13566
13104,110,1,46199
13105,110,1,45896
13106,110,2,32998
13107,110,1,34514
13108,110,1,18697
13109,110,2,21954
13110,110,1,43484
13111,110,1,2123
13112,110,2,37382
13113,110,1,28958
13114,110,1,37946
13115,110,2,33619
13116,110,1,35878
13117,110,1,24693
13118,110,2,26663
13119,110,1,35977
13120,110,1,38614
13121,110,2,33197
13122,110,1,29268
13123,110,1,18475
13124,110,2,22469
13125,110,1,42184
13126,110,1,31153
13127,110,2,15518
13128,110,1,39565
13129,110,1,24415
13130,110,2,21579
13131,110,1,27783
13132,110,1,27132
13133,110,2,44828
13134,110,1,48696
13135,110,1,2156
13136,110,2,14679
13137,110,1,8275
13138,110,1,49223
13139,110,2,5288
13140,110,1,11354
13141,110,1,26483
13142,110,2,4348
13143,110,1,24757
13144,110,1,8525
13145,110,2,46357
13146,110,1,14272
13147,110,1,38215
13148,110,2,14534
13149,110,1,33452
13150,110,1,32886
13151,110,2,21437
13152,110,1,12439
13153,110,1,11517
13154,110,2,27852
13155,110,1,39297
13156,110,1,33479
13157,110,2,8645
13158,110,1,24279
13159,110,1,37884
13160,110,2,3845
13161,110,1,21556
13162,110,1,42781
13163,110,2,8727
13164,110,1,38238
13165,110,1,15869
13166,110,2,31722
13167,110,1,8452
13168,110,1,18388
13169,110,2,45781
13170,110,1,14684
13171,110,1,14556
13172,110,2,41176
13173,110,1,44926
13174,110,1,43284
13175,110,2,8423
13176,110,1,11847
13177,110,1,12989
13178,110,2,41764
13179,110,1,49866
13180,110,1,41759
13181,110,2,39569
13182,110,1,33797
13183,110,1,4465
13184,110,2,44949
13185,110,1,41396
13186,110,1,7129
13187,110,2,29646
13188,110,1,43316
13189,110,1,39811
13190,110,2,25735
13191,110,1,4146
13192,110,1,45247
13193,110,2,38224
13194,110,1,23647
13195,110,1,27429
13196,110,2,25591
13197,110,1,44954
13198,110,1,31997
13199,110,2,24615
13200,110,1,31889
13201,110,1,8337
13202,110,2,7424
13203,110,1,27969
13204,110,1,44661
13205,110,2,18334
13206,110,1,41718
13207,110,1,13235
13208,110,2,28211
13209,110,1,44968
13210,110,1,19168
13211,110,2,1474
13212,110,1,21934
13213,110,1,15239
13214,110,2,19622
13215,110,1,19153
13216,110,1,21935
13217,110,2,21619
13218,110,1,22459
13219,110,1,15648
13220,110,2,37774
13221,110,1,21656
13222,110,1,37497
13223,110,2,34598
13224,110,1,8426
13225,110,1,38338
13226,110,2,28736
13227,110,1,27291
13228,110,1,43896
13229,110,2,27399
13230,110,1,49473
13231,110,1,36261
13232,110,2,32758
13233,110,1,17178
13234,110,1,7613
13235,110,2,38397
13236,110,1,22227
13237,110,1,43951
13238,110,2,48454
13239,110,1,6391
13240,110,1,7387
13241,110,2,4428
13242,110,1,41914
13243,110,1,36822
13244,110,2,23142
13245,110,1,18628
13246,110,1,11788
13247,110,2,49997
13248,110,1,9138
13249,110,1,26595
13250,110,2,8596
13251,110,1,44897
13252,110,1,14635
13253,110,2,34576
13254,110,1,36156
13255,110,1,28128
13256,110,2,4557
13257,110,1,2715
13258,110,1,8773
13259,110,2,37748
13260,110,1,29466
13261,110,1,17729
13262,110,2,9142
13263,110,1,5235
13264,110,1,12621
13265,110,2,32424
13266,110,1,29779
13267,111,2,17974
13268,111,1,28386
13269,111,1,12842
13270,111,1,23367
13271,111,1,48972
13272,112,9,44923
13273,112,7,38947
13274,112,6,39247
13275,112,5,5924
13276,112,4,39692
13277,112,3,29164
13278,112,2,45437
13279,112,1,42726
13280,112,1,19149
13281,112,1,14951
13282,112,1,42555
13283,112,2,45151
13284,112,1,4895
13285,112,1,18645
13286,112,1,1261
13287,112,1,2397
13288,112,1,16112
13289,112,1,21327
13290,112,1,1496
13291,112,1,19241
13292,112,1,25647
13293,112,1,49561
13294,112,2,41371
13295,112,1,46941
13296,112,1,11613
13297,112,1,6342
13298,112,1,35499
13299,112,1,18846
13300,112,1,16816
13301,112,1,34439
13302,112,1,34113
13303,112,1,31322
13304,112,1,43478
13305,112,2,19982
13306,112,1,45313
13307,112,1,18423
13308,112,1,21364
13309,112,1,43736
13310,112,1,24263
13311,112,1,13215
13312,112,1,48213
13313,112,1,44662
13314,112,1,14581
13315,112,1,36331
13316,112,2,6266
13317,112,1,18611
13318,112,1,4867
13319,112,1,33295
13320,112,1,42214
13321,112,1,38651
13322,112,1,3748
13323,112,1,31248
13324,112,1,47249
13325,112,1,5227
13326,112,1,15512
13327,112,2,19576
13328,112,1,41739
13329,112,1,21665
13330,112,1,16461
13331,112,1,7472
13332,112,1,37149
13333,112,1,32365
13334,112,1,18827
13335,112,1,27776
13336,112,1,26381
13337,112,1,28143
13338,112,2,19922
13339,112,1,13264
13340,112,1,19446
13341,112,1,1432
13342,112,1,14245
13343,112,1,21488
13344,112,1,22885
13345,112,1,3615
13346,112,1,49576
13347,112,1,29162
13348,112,1,37366
13349,112,2,1522
13350,112,1,33922
13351,112,1,23898
13352,112,1,46242
13353,112,1,27332
13354,113,3,46148
13355,113,1,39574
13356,113,1,45644
13357,113,1,7657
13358,113,1,43775
13359,113,1,7223
13360,113,1,39211
13361,113,1,17218
13362,113,1,15297
13363,113,1,23564
13364,113,2,24666
13365,113,1,3864
13366,113,1,43661
13367,113,1,26316
13368,113,1,45251
13369,114,15,21681
13370,114,13,1876
13371,114,12,29195
13372,114,11,46436
13373,114,10,27758
13374,114,9,49471
13375,114,8,35929
13376,114,7,27865
13377,114,6,31562
13378,114,5,31899
13379,114,5,3337
13380,114,3,12688
13381,114,2,42758
13382,114,1,9316
13383,114,1,49885
13384,114,1,25598
13385,114,1,32245
13386,114,1,39334
13387,114,1,31511
13388,114,1,13665
13389,114,2,36226
13390,114,1,36148
13391,114,1,49694
13392,114,1,33257
13393,114,1,13894
13394,114,1,8742
13395,114,1,7484
13396,114,1,7677
13397,114,1,46875
13398,114,1,38183
13399,114,2,42222
13400,114,1,32548
13401,114,1,17475
13402,114,1,36711
13403,114,1,4815
13404,114,1,47899
13405,114,1,5579
13406,114,1,46335
13407,114,1,37137
13408,114,1,26246
13409,114,2,33934
13410,114,1,3516
13411,114,1,48815
13412,114,1,5271
13413,114,1,27884
13414,114,1,5211
13415,114,1,18587
13416,114,1,34238
13417,114,1,45133
13418,114,1,43148
13419,114,2,38317
13420,114,1,8792
13421,114,1,1649
13422,114,1,44545
13423,114,1,25758
13424,114,1,14933
13425,114,1,26968
13426,114,1,11741
13427,114,1,9469
13428,114,1,12954
13429,114,2,9511
13430,114,1,27616
13431,114,1,8381
13432,114,1,8143
13433,114,1,6992
13434,114,1,21272
13435,114,1,41823
13436,114,1,32317
13437,114,1,36499
13438,114,1,28567
13439,114,2,47266
13440,114,1,48155
13441,114,1,37448
13442,114,1,18786
13443,114,1,2649
13444,114,1,29294
13445,114,1,11952
13446,114,1,47293
13447,114,1,21737
13448,114,1,21758
13449,114,2,14498
13450,114,1,46461
13451,114,1,13389
13452,114,1,5539
13453,114,1,28711
13454,114,1,41947
13455,114,1,17322
13456,114,1,32559
13457,114,1,29941
13458,114,1,2685
13459,114,2,12641
13460,114,1,21521
13461,114,1,48983
13462,114,1,25198
13463,114,1,44867
13464,114,1,33681
13465,114,1,8374
13466,114,1,31954
13467,114,1,35725
13468,114,1,37487
13469,114,2,44413
13470,114,1,35557
13471,114,1,37994
13472,114,1,34683
13473,114,1,23591
13474,114,1,1618
13475,114,1,13879
13476,114,1,8323
13477,114,1,43566
13478,114,1,13436
13479,114,2,39611
13480,114,1,33866
13481,114,1,28736
13482,114,1,8279
13483,114,1,41319
13484,114,1,2526
13485,114,1,41798
13486,114,1,6694
13487,114,1,42557
13488,114,1,24989
13489,114,2,17614
13490,114,1,44787
13491,114,1,11216
13492,114,1,13168
13493,114,1,25511
13494,114,1,45448
13495,114,1,3757
13496,114,1,18456
13497,114,1,42138
13498,114,1,6861
13499,114,2,27972
13500,114,1,47314
13501,114,1,15498
13502,115,24,32762
13503,115,22,16951
13504,115,21,24412
13505,115,20,8927
13506,115,19,46843
13507,115,18,35138
13508,115,17,24973
13509,115,16,42759
13510,115,15,29175
13511,115,14,2939
13512,115,13,28684
13513,115,12,38516
13514,115,11,18483
13515,115,10,47159
13516,115,10,24389
13517,115,8,18722
13518,115,7,27385
13519,115,6,47396
13520,115,5,46661
13521,115,4,14177
13522,115,3,13319
13523,115,2,32943
13524,115,1,36763
13525,115,1,28496
13526,115,1,33655
13527,115,1,29531
13528,115,1,35567
13529,115,1,27221
13530,115,2,26517
13531,115,1,29325
13532,115,1,15987
13533,115,1,17124
13534,115,1,42844
13535,115,1,23739
13536,115,1,12131
13537,115,1,19573
13538,115,1,9282
13539,115,1,41859
13540,115,1,45811
13541,115,1,8251
13542,115,1,42524
13543,115,1,33999
13544,115,2,26586
13545,115,1,24683
13546,115,1,24556
13547,115,1,5872
13548,115,1,13216
13549,115,1,31217
13550,115,1,8248
13551,115,1,9843
13552,115,1,36448
13553,115,1,9773
13554,115,1,7759
13555,115,1,34979
13556,115,1,2712
13557,115,1,49354
13558,115,2,31444
13559,115,1,48542
13560,115,1,22572
13561,115,1,8446
13562,115,1,16322
13563,115,1,5297
13564,115,1,22294
13565,115,1,22518
13566,115,1,44465
13567,115,1,36781
13568,115,1,42585
13569,115,1,42428
13570,115,1,28864
13571,115,1,29256
13572,115,2,6262
13573,115,1,17157
13574,115,1,36897
13575,115,1,33484
13576,115,1,22521
13577,115,1,19124
13578,115,1,44935
13579,115,1,22392
13580,115,1,46265
13581,115,1,24723
13582,115,1,26353
13583,115,1,1881
13584,115,1,17851
13585,115,1,19364
13586,115,2,31569
13587,115,1,13533
13588,115,1,42641
13589,115,1,31833
13590,115,1,8469
13591,115,1,13614
13592,115,1,37959
13593,115,1,45567
13594,115,1,39294
13595,115,1,15392
13596,115,1,48327
13597,115,1,14973
13598,115,1,24347
13599,115,1,12721
13600,115,2,19441
13601,115,1,4227
13602,115,1,7491
13603,115,1,48874
13604,115,1,18994
13605,115,1,46324
13606,115,1,13854
13607,115,1,48652
13608,115,1,38144
13609,115,1,2875
13610,115,1,43864
13611,115,1,45241
13612,115,1,27971
13613,115,1,4236
13614,115,2,4461
13615,115,1,46262
13616,115,1,16357
13617,115,1,2234
13618,115,1,1818
13619,115,1,3814
13620,115,1,31212
13621,115,1,9797
13622,115,1,36736
13623,115,1,28455
13624,115,1,45978
13625,115,1,9972
13626,115,1,46157
13627,115,1,22529
13628,115,2,44845
13629,115,1,36511
13630,115,1,29193
13631,115,1,33448
13632,115,1,24236
13633,115,1,44861
13634,115,1,28315
13635,115,1,38826
13636,115,1,45288
13637,115,1,41243
13638,115,1,26925
13639,115,1,29912
13640,115,1,34853
13641,115,1,49722
13642,115,2,37343
13643,115,1,41795
13644,115,1,1691
13645,115,1,17285
13646,115,1,22623
13647,115,1,9388
13648,115,1,8378
13649,115,1,1476
13650,115,1,37344
13651,115,1,48399
13652,115,1,43451
13653,115,1,8953
13654,115,1,26652
13655,115,1,16873
13656,115,2,26851
13657,115,1,34773
13658,115,1,45914
13659,115,1,9685
13660,115,1,14463
13661,115,1,29132
13662,115,1,46249
13663,115,1,42832
13664,115,1,13632
13665,115,1,4713
13666,115,1,2432
13667,115,1,5955
13668,115,1,22392
13669,115,1,27836
13670,115,2,9123
13671,115,1,45275
13672,115,1,31243
13673,115,1,22526
13674,115,1,15157
13675,115,1,4195
13676,115,1,14557
13677,115,1,31159
13678,115,1,47123
13679,115,1,37643
13680,115,1,43854
13681,115,1,11595
13682,115,1,1378
13683,115,1,16297
13684,115,2,39419
13685,115,1,34516
13686,115,1,24478
13687,115,1,29386
13688,115,1,19767
13689,115,1,8911
13690,115,1,21174
13691,115,1,15213
13692,115,1,2656
13693,115,1,43875
13694,115,1,14944
13695,115,1,35585
13696,115,1,1886
13697,115,1,6172
13698,115,2,35243
13699,115,1,26313
13700,115,1,37956
13701,115,1,12913
13702,115,1,7728
13703,115,1,34667
13704,115,1,36651
13705,115,1,31258
13706,115,1,42893
13707,115,1,15571
13708,115,1,46625
13709,115,1,32247
13710,115,1,27553
13711,115,1,27883
13712,115,2,1631
13713,115,1,39114
13714,115,1,24611
13715,115,1,7613
13716,115,1,24368
13717,115,1,26596
13718,115,1,41584
13719,115,1,42547
13720,115,1,1823
13721,115,1,31731
13722,115,1,28857
13723,115,1,41191
13724,115,1,14977
13725,115,1,12557
13726,115,2,32848
13727,115,1,38131
13728,115,1,19854
13729,115,1,39799
13730,115,1,31965
13731,115,1,9873
13732,115,1,42811
13733,115,1,49915
13734,115,1,32185
13735,115,1,31853
13736,115,1,39786
13737,115,1,45897
13738,115,1,19539
13739,115,1,17174
13740,115,2,1236
13741,115,1,18164
13742,115,1,2152
13743,115,1,1674
13744,115,1,43889
13745,115,1,29143
13746,115,1,21488
13747,115,1,27374
13748,115,1,35865
13749,115,1,29162
13750,115,1,15224
13751,115,1,38326
13752,115,1,6158
13753,115,1,42455
13754,115,2,39416
13755,115,1,38431
13756,115,1,37622
13757,115,1,47873
13758,115,1,1216
13759,115,1,49874
13760,115,1,43827
13761,115,1,44679
13762,115,1,4634
13763,115,1,21458
13764,115,1,42625
13765,115,1,17351
13766,115,1,47233
13767,115,1,14251
13768,115,2,43692
13769,115,1,35486
13770,115,1,22986
13771,115,1,14494
13772,115,1,22261
13773,115,1,46195
13774,115,1,21924
13775,115,1,36453
13776,115,1,24848
13777,115,1,29555
13778,115,1,43138
13779,115,1,18548
13780,115,1,41864
13781,115,1,6722
13782,115,2,24624
13783,115,1,38184
13784,115,1,1585
13785,115,1,45281
13786,115,1,16331
13787,115,1,1294
13788,115,1,18294
13789,115,1,44622
13790,115,1,19278
13791,115,1,21174
13792,115,1,27917
13793,115,1,13572
13794,115,1,33967
13795,115,1,28345
13796,115,2,38843
13797,115,1,6348
13798,115,1,31951
13799,115,1,13538
13800,115,1,18632
13801,115,1,49618
13802,115,1,5459
13803,115,1,18479
13804,115,1,35784
13805,115,1,42773
13806,115,1,11221
13807,115,1,23479
13808,115,1,19926
13809,115,1,28952
13810,115,2,33768
13811,115,1,43582
13812,115,1,48388
13813,115,1,19754
13814,116,21,21769
13815,116,19,32437
13816,116,18,48279
13817,116,17,38135
13818,116,16,31979
13819,116,15,48914
13820,116,14,11397
13821,116,13,28785
13822,116,12,34292
13823,116,11,34561
13824,116,10,33855
13825,116,9,49226
13826,116,9,34758
13827,116,7,9534
13828,116,6,4517
13829,116,5,11952
13830,116,4,29919
13831,116,3,48757
13832,116,2,13736
13833,116,1,26553
13834,116,1,43129
13835,116,1,38843
13836,116,1,15598
13837,116,1,49479
13838,116,2,43215
13839,116,1,48565
13840,116,1,3874
13841,116,1,11946
13842,116,1,44821
13843,116,1,44314
13844,116,1,11764
13845,116,1,21789
13846,116,1,22867
13847,116,1,2412
13848,116,1,33735
13849,116,1,13879
13850,116,2,35273
13851,116,1,24549
13852,116,1,36794
13853,116,1,17898
13854,116,1,49111
13855,116,1,43149
13856,116,1,43297
13857,116,1,24251
13858,116,1,27689
13859,116,1,46964
13860,116,1,24252
13861,116,1,11245
13862,116,2,45549
13863,116,1,15192
13864,116,1,26244
13865,116,1,43957
13866,116,1,8334
13867,116,1,24422
13868,116,1,36534
13869,116,1,3133
13870,116,1,18376
13871,116,1,2154
13872,116,1,2782
13873,116,1,29962
13874,116,2,11742
13875,116,1,28664
13876,116,1,12919
13877,116,1,14821
13878,116,1,1613
13879,116,1,23825
13880,116,1,5944
13881,116,1,6174
13882,116,1,48343
13883,116,1,32564
13884,116,1,34947
13885,116,1,42499
13886,116,2,12967
13887,116,1,26851
13888,116,1,6836
13889,116,1,41417
13890,116,1,17843
13891,116,1,4525
13892,116,1,39639
13893,116,1,44726
13894,116,1,32921
13895,116,1,11955
13896,116,1,42886
13897,116,1,25233
13898,116,2,43677
13899,116,1,38293
13900,116,1,26739
13901,116,1,31694
13902,116,1,2153
13903,116,1,36572
13904,116,1,29317
13905,116,1,36511
13906,116,1,2556
13907,116,1,18552
13908,116,1,43512
13909,116,1,21438
13910,116,2,37329
13911,116,1,1725
13912,116,1,11331
13913,116,1,26839
13914,116,1,39999
13915,116,1,44582
13916,116,1,26867
13917,116,1,36773
13918,116,1,49335
13919,116,1,24646
13920,116,1,12634
13921,116,1,8126
13922,116,2,25311
13923,116,1,6993
13924,116,1,12796
13925,116,1,29537
13926,116,1,21296
13927,116,1,17852
13928,116,1,27286
13929,116,1,32526
13930,116,1,45582
13931,116,1,2315
13932,116,1,6512
13933,116,1,16345
13934,116,2,21131
13935,116,1,34814
13936,116,1,44711
13937,116,1,11216
13938,116,1,11874
13939,116,1,39885
13940,116,1,11443
13941,116,1,24392
13942,116,1,7275
13943,116,1,6327
13944,116,1,35673
13945,116,1,37441
13946,116,2,31919
13947,116,1,44555
13948,116,1,14557
13949,116,1,15648
13950,116,1,32267
13951,116,1,36663
13952,116,1,9251
13953,116,1,33145
13954,116,1,29664
13955,116,1,43447
13956,116,1,18331
13957,116,1,9619
13958,116,2,7957
13959,116,1,8595
13960,116,1,7314
13961,116,1,4833
13962,116,1,26243
13963,116,1,29855
13964,116,1,45984
13965,116,1,12453
13966,116,1,34343
13967,116,1,43569
13968,116,1,45218
13969,116,1,17467
13970,116,2,8367
13971,116,1,35539
13972,116,1,21866
13973,116,1,5326
13974,116,1,27982
13975,116,1,36147
13976,116,1,24944
13977,116,1,44978
13978,116,1,33144
13979,116,1,39276
13980,116,1,35926
13981,116,1,33684
13982,116,2,47456
13983,116,1,2599
13984,116,1,21588
13985,116,1,33247
13986,116,1,13327
13987,116,1,24214
13988,116,1,17699
13989,116,1,33362
13990,116,1,7527
13991,116,1,32897
13992,116,1,11826
13993,116,1,11159
13994,116,2,48595
13995,116,1,12977
13996,116,1,17423
13997,116,1,23468
13998,116,1,15766
13999,116,1,49631
14000,116,1,49658
14001,116,1,1773
14002,116,1,35981
14003,116,1,26614
14004,116,1,33396
14005,116,1,15338
14006,116,2,26266
14007,116,1,34151
14008,116,1,29297
14009,116,1,39111
14010,116,1,46358
14011,116,1,12185
14012,116,1,5454
14013,116,1,38726
14014,116,1,13583
14015,116,1,28272
14016,116,1,15579
14017,116,1,19654
14018,116,2,32472
14019,116,1,43636
14020,116,1,12123
14021,116,1,16352
14022,116,1,46789
14023,116,1,46277
14024,116,1,38833
14025,116,1,39899
14026,116,1,17397
14027,116,1,49467
14028,116,1,34527
14029,116,1,4143
14030,116,2,3955
14031,116,1,8115
14032,116,1,48882
14033,116,1,19976
14034,116,1,37336
14035,116,1,17953
14036,116,1,5734
14037,116,1,18953
14038,116,1,27751
14039,116,1,33665
14040,116,1,45367
14041,116,1,17364
14042,116,2,27819
14043,116,1,39582
14044,116,1,15514
14045,116,1,35545
